weekend_of,movie_title,show_date,day_of_week,theatre_name,timezone,showtime,showtime_id,snapshot_time,final_check_time,minutes_to_showtime,capacity,snapshot_reserved_seats,snapshot_occupancy,final_seats_sold,final_occupancy,pickup_seats,pickup_ratio
2026-05-08,Mortal Kombat II,2026-05-09,Saturday,AMC El Paso 16,CT,7:00pm,142211189,2026-05-07T19:00:59.478581+00:00,2026-05-10T08:01:24.692118+00:00,2879.01,48,8,0.1667,35,0.7292,27,4.375
2026-05-08,Mortal Kombat II,2026-05-09,Saturday,AMC El Paso 16,CT,6:30pm,142887367,2026-05-07T19:00:59.478581+00:00,2026-05-10T08:01:24.692118+00:00,2849.01,48,8,0.1667,42,0.875,34,5.25
2026-05-08,Mortal Kombat II,2026-05-09,Saturday,AMC El Paso 16,CT,5:05pm,142887320,2026-05-07T19:00:59.478581+00:00,2026-05-10T08:01:24.692118+00:00,2764.01,109,0,0.0,4,0.0367,4,
2026-05-08,Mortal Kombat II,2026-05-10,Sunday,AMC Elmwood Palace 20,CT,9:15pm,142052886,2026-05-07T19:01:33.531630+00:00,2026-05-11T08:00:09.303469+00:00,4453.44,390,0,0.0,39,0.1,39,
2026-05-08,Mortal Kombat II,2026-05-10,Sunday,AMC Elmwood Palace 20,CT,6:15pm,142052887,2026-05-07T19:01:33.531630+00:00,2026-05-11T08:00:09.303469+00:00,4273.44,390,14,0.0359,60,0.1538,46,4.2857
2026-05-08,Mortal Kombat II,2026-05-10,Sunday,AMC Elmwood Palace 20,CT,10:15pm,142053090,2026-05-07T19:01:33.531630+00:00,2026-05-11T08:00:09.303469+00:00,4513.44,201,2,0.01,27,0.1343,25,13.5
2026-05-08,Mortal Kombat II,2026-05-10,Sunday,AMC Elmwood Palace 20,CT,8:15pm,142053011,2026-05-07T19:01:33.531630+00:00,2026-05-11T08:00:09.303469+00:00,4393.44,209,0,0.0,27,0.1292,27,
2026-05-08,Mortal Kombat II,2026-05-07,Thursday,AMC Edwardsville 12,CT,9:15pm,142213936,2026-05-07T19:02:04.066533+00:00,2026-05-08T07:42:54.859148+00:00,132.93,270,15,0.0556,29,0.1074,14,1.9333
2026-05-08,Mortal Kombat II,2026-05-07,Thursday,AMC Edwardsville 12,CT,10:15pm,142214033,2026-05-07T19:02:04.066533+00:00,2026-05-08T07:42:54.859148+00:00,192.93,135,19,0.1407,27,0.2,8,1.4211
2026-05-08,Mortal Kombat II,2026-05-07,Thursday,AMC Edwardsville 12,CT,8:10pm,142213933,2026-05-07T19:02:04.066533+00:00,2026-05-08T07:42:54.859148+00:00,67.93,260,3,0.0115,5,0.0192,2,1.6667
2026-05-08,Mortal Kombat II,2026-05-08,Friday,AMC El Paso 16,CT,9:55pm,142211159,2026-05-07T19:02:37.644052+00:00,2026-05-09T08:02:44.677177+00:00,1612.37,48,14,0.2917,42,0.875,28,3.0
2026-05-08,Mortal Kombat II,2026-05-08,Friday,AMC El Paso 16,CT,9:00pm,142887314,2026-05-07T19:02:37.644052+00:00,2026-05-09T08:02:44.677177+00:00,1557.37,109,14,0.1284,77,0.7064,63,5.5
2026-05-08,Mortal Kombat II,2026-05-08,Friday,AMC El Paso 16,CT,8:00pm,142887333,2026-05-07T19:02:37.644052+00:00,2026-05-09T08:02:44.677177+00:00,1497.37,88,42,0.4773,62,0.7045,20,1.4762
2026-05-08,Mortal Kombat II,2026-05-08,Friday,AMC El Paso 16,CT,7:00pm,142211158,2026-05-07T19:02:37.644052+00:00,2026-05-09T08:02:44.677177+00:00,1437.37,48,43,0.8958,43,0.8958,0,1.0
2026-05-08,Mortal Kombat II,2026-05-08,Friday,AMC El Paso 16,CT,6:05pm,142887315,2026-05-07T19:02:37.644052+00:00,2026-05-09T08:02:44.677177+00:00,1382.37,109,19,0.1743,83,0.7615,64,4.3684
2026-05-08,Mortal Kombat II,2026-05-08,Friday,AMC El Paso 16,CT,5:00pm,142887332,2026-05-07T19:02:37.644052+00:00,2026-05-09T08:02:44.677177+00:00,1317.37,88,11,0.125,40,0.4545,29,3.6364
2026-05-08,Mortal Kombat II,2026-05-09,Saturday,AMC Elmwood Palace 20,CT,9:15pm,142052882,2026-05-07T19:03:10.244601+00:00,2026-05-10T08:01:47.752003+00:00,3011.83,390,6,0.0154,27,0.0692,21,4.5
2026-05-08,Mortal Kombat II,2026-05-09,Saturday,AMC Elmwood Palace 20,CT,6:15pm,142052883,2026-05-07T19:03:10.244601+00:00,2026-05-10T08:01:47.752003+00:00,2831.83,390,5,0.0128,99,0.2538,94,19.8
2026-05-08,Mortal Kombat II,2026-05-09,Saturday,AMC Elmwood Palace 20,CT,10:15pm,142053084,2026-05-07T19:03:10.244601+00:00,2026-05-10T08:01:47.752003+00:00,3071.83,201,8,0.0398,50,0.2488,42,6.25
2026-05-08,Mortal Kombat II,2026-05-09,Saturday,AMC Elmwood Palace 20,CT,10:00pm,142931414,2026-05-07T19:03:10.244601+00:00,2026-05-10T08:01:47.752003+00:00,3056.83,178,0,0.0,7,0.0393,7,
2026-05-08,Mortal Kombat II,2026-05-09,Saturday,AMC Elmwood Palace 20,CT,8:15pm,142053013,2026-05-07T19:03:10.244601+00:00,2026-05-10T08:01:47.752003+00:00,2951.83,209,1,0.0048,37,0.177,36,37.0
2026-05-08,Mortal Kombat II,2026-05-09,Saturday,AMC Elmwood Palace 20,CT,7:00pm,142931413,2026-05-07T19:03:10.244601+00:00,2026-05-10T08:01:47.752003+00:00,2876.83,178,1,0.0056,49,0.2753,48,49.0
2026-05-08,Mortal Kombat II,2026-05-09,Saturday,AMC Elmwood Palace 20,CT,5:15pm,142053014,2026-05-07T19:03:10.244601+00:00,2026-05-10T08:01:47.752003+00:00,2771.83,209,0,0.0,18,0.0861,18,
2026-05-08,Mortal Kombat II,2026-05-10,Sunday,AMC Esquire 7,CT,10:00pm,142164917,2026-05-07T19:03:46.211291+00:00,2026-05-11T08:00:18.931571+00:00,4496.23,259,0,0.0,39,0.1506,39,
2026-05-08,Mortal Kombat II,2026-05-10,Sunday,AMC Esquire 7,CT,7:00pm,142164916,2026-05-07T19:03:46.211291+00:00,2026-05-11T08:00:18.931571+00:00,4316.23,259,4,0.0154,98,0.3784,94,24.5
2026-05-08,Mortal Kombat II,2026-05-07,Thursday,AMC El Paso 16,CT,10:00pm,142887297,2026-05-07T19:04:09.444527+00:00,2026-05-08T07:42:58.334594+00:00,175.84,88,8,0.0909,20,0.2273,12,2.5
2026-05-08,Mortal Kombat II,2026-05-07,Thursday,AMC El Paso 16,CT,9:00pm,142211156,2026-05-07T19:04:09.444527+00:00,2026-05-08T07:42:58.334594+00:00,115.84,48,20,0.4167,24,0.5,4,1.2
2026-05-08,Mortal Kombat II,2026-05-07,Thursday,AMC El Paso 16,CT,8:00pm,142887312,2026-05-07T19:04:09.444527+00:00,2026-05-08T07:42:58.334594+00:00,55.84,109,30,0.2752,57,0.5229,27,1.9
2026-05-08,Mortal Kombat II,2026-05-07,Thursday,AMC El Paso 16,CT,7:10pm,142887299,2026-05-07T19:04:09.444527+00:00,2026-05-08T07:42:58.334594+00:00,5.84,88,56,0.6364,62,0.7045,6,1.1071
2026-05-08,Mortal Kombat II,2026-05-08,Friday,AMC Elmwood Palace 20,CT,9:15pm,142052878,2026-05-07T19:04:39.849302+00:00,2026-05-09T08:03:07.183852+00:00,1570.34,390,25,0.0641,73,0.1872,48,2.92
2026-05-08,Mortal Kombat II,2026-05-08,Friday,AMC Elmwood Palace 20,CT,6:15pm,142052879,2026-05-07T19:04:39.849302+00:00,2026-05-09T08:03:07.183852+00:00,1390.34,390,29,0.0744,112,0.2872,83,3.8621
2026-05-08,Mortal Kombat II,2026-05-08,Friday,AMC Elmwood Palace 20,CT,10:15pm,142053081,2026-05-07T19:04:39.849302+00:00,2026-05-09T08:03:07.183852+00:00,1630.34,201,23,0.1144,60,0.2985,37,2.6087
2026-05-08,Mortal Kombat II,2026-05-08,Friday,AMC Elmwood Palace 20,CT,8:15pm,142052983,2026-05-07T19:04:39.849302+00:00,2026-05-09T08:03:07.183852+00:00,1510.34,209,11,0.0526,50,0.2392,39,4.5455
2026-05-08,Mortal Kombat II,2026-05-08,Friday,AMC Elmwood Palace 20,CT,7:00pm,142931412,2026-05-07T19:04:39.849302+00:00,2026-05-09T08:03:07.183852+00:00,1435.34,178,4,0.0225,43,0.2416,39,10.75
2026-05-08,Mortal Kombat II,2026-05-08,Friday,AMC Elmwood Palace 20,CT,5:15pm,142052984,2026-05-07T19:04:39.849302+00:00,2026-05-09T08:03:07.183852+00:00,1330.34,209,2,0.0096,17,0.0813,15,8.5
2026-05-08,Mortal Kombat II,2026-05-09,Saturday,AMC Esquire 7,CT,10:00pm,142164919,2026-05-07T19:05:12.901352+00:00,2026-05-10T08:01:53.952967+00:00,3054.78,259,0,0.0,58,0.2239,58,
2026-05-08,Mortal Kombat II,2026-05-09,Saturday,AMC Esquire 7,CT,7:00pm,142164918,2026-05-07T19:05:12.901352+00:00,2026-05-10T08:01:53.952967+00:00,2874.78,259,8,0.0309,133,0.5135,125,16.625
2026-05-08,Mortal Kombat II,2026-05-10,Sunday,AMC Evanston 12,CT,10:15pm,142202537,2026-05-07T19:05:36.990223+00:00,2026-05-11T08:00:26.605170+00:00,4509.38,165,0,0.0,4,0.0242,4,
2026-05-08,Mortal Kombat II,2026-05-10,Sunday,AMC Evanston 12,CT,8:20pm,142913001,2026-05-07T19:05:36.990223+00:00,2026-05-11T08:00:26.605170+00:00,4394.38,93,0,0.0,7,0.0753,7,
2026-05-08,Mortal Kombat II,2026-05-10,Sunday,AMC Evanston 12,CT,7:15pm,142202538,2026-05-07T19:05:36.990223+00:00,2026-05-11T08:00:26.605170+00:00,4329.38,165,0,0.0,29,0.1758,29,
2026-05-08,Mortal Kombat II,2026-05-07,Thursday,AMC Elmwood Palace 20,CT,9:15pm,142052876,2026-05-07T19:06:00.637267+00:00,2026-05-08T07:43:20.836874+00:00,128.99,390,21,0.0538,61,0.1564,40,2.9048
2026-05-08,Mortal Kombat II,2026-05-07,Thursday,AMC Elmwood Palace 20,CT,8:50pm,142053087,2026-05-07T19:06:00.637267+00:00,2026-05-08T07:43:20.836874+00:00,103.99,201,80,0.398,100,0.4975,20,1.25
2026-05-08,Mortal Kombat II,2026-05-08,Friday,AMC Esquire 7,CT,10:00pm,142164911,2026-05-07T19:07:02.828018+00:00,2026-05-09T08:03:12.082477+00:00,1612.95,259,3,0.0116,88,0.3398,85,29.3333
2026-05-08,Mortal Kombat II,2026-05-08,Friday,AMC Esquire 7,CT,7:00pm,142164910,2026-05-07T19:07:02.828018+00:00,2026-05-09T08:03:12.082477+00:00,1432.95,259,46,0.1776,153,0.5907,107,3.3261
2026-05-08,Mortal Kombat II,2026-05-10,Sunday,AMC Festival Plaza 16,CT,7:00pm,142058923,2026-05-07T19:07:25.903265+00:00,2026-05-11T08:00:43.280733+00:00,4312.57,218,0,0.0,21,0.0963,21,
2026-05-08,Mortal Kombat II,2026-05-10,Sunday,AMC Festival Plaza 16,CT,8:00pm,142058900,2026-05-07T19:07:25.903265+00:00,2026-05-11T08:00:43.280733+00:00,4372.57,133,4,0.0301,30,0.2256,26,7.5
2026-05-08,Mortal Kombat II,2026-05-08,Friday,AMC Evanston 12,CT,10:15pm,142202543,2026-05-07T19:08:11.544303+00:00,2026-05-09T08:03:20.016521+00:00,1626.81,268,1,0.0037,10,0.0373,9,10.0
2026-05-08,Mortal Kombat II,2026-05-08,Friday,AMC Evanston 12,CT,8:20pm,142913010,2026-05-07T19:08:11.544303+00:00,2026-05-09T08:03:20.016521+00:00,1511.81,93,4,0.043,38,0.4086,34,9.5
2026-05-08,Mortal Kombat II,2026-05-08,Friday,AMC Evanston 12,CT,7:20pm,142202542,2026-05-07T19:08:11.544303+00:00,2026-05-09T08:03:20.016521+00:00,1451.81,268,10,0.0373,42,0.1567,32,4.2
2026-05-08,Mortal Kombat II,2026-05-09,Saturday,AMC Festival Plaza 16,CT,8:00pm,142058927,2026-05-07T19:08:36.517110+00:00,2026-05-10T08:02:22.369040+00:00,2931.39,218,1,0.0046,61,0.2798,60,61.0
2026-05-08,Mortal Kombat II,2026-05-09,Saturday,AMC Festival Plaza 16,CT,5:00pm,142058926,2026-05-07T19:08:36.517110+00:00,2026-05-10T08:02:22.369040+00:00,2751.39,218,5,0.0229,53,0.2431,48,10.6
2026-05-08,Mortal Kombat II,2026-05-09,Saturday,AMC Festival Plaza 16,CT,10:00pm,142882541,2026-05-07T19:08:36.517110+00:00,2026-05-10T08:02:22.369040+00:00,3051.39,186,16,0.086,35,0.1882,19,2.1875
2026-05-08,Mortal Kombat II,2026-05-09,Saturday,AMC Festival Plaza 16,CT,7:00pm,142058893,2026-05-07T19:08:36.517110+00:00,2026-05-10T08:02:22.369040+00:00,2871.39,186,17,0.0914,31,0.1667,14,1.8235
2026-05-08,Mortal Kombat II,2026-05-10,Sunday,AMC Fitchburg 18,CT,7:30pm,142080936,2026-05-07T19:09:01.958491+00:00,2026-05-11T08:00:48.327131+00:00,4340.97,336,0,0.0,11,0.0327,11,
2026-05-08,Mortal Kombat II,2026-05-10,Sunday,AMC Fitchburg 18,CT,8:30pm,142080857,2026-05-07T19:09:01.958491+00:00,2026-05-11T08:00:48.327131+00:00,4400.97,53,2,0.0377,18,0.3396,16,9.0
2026-05-08,Mortal Kombat II,2026-05-10,Sunday,AMC Fitchburg 18,CT,6:50pm,142934089,2026-05-07T19:09:01.958491+00:00,2026-05-11T08:00:48.327131+00:00,4300.97,61,1,0.0164,9,0.1475,8,9.0
2026-05-08,Mortal Kombat II,2026-05-07,Thursday,AMC Evanston 12,CT,9:15pm,142202607,2026-05-07T19:09:30.627525+00:00,2026-05-08T07:43:20.864400+00:00,125.49,165,0,0.0,6,0.0364,6,
2026-05-08,Mortal Kombat II,2026-05-07,Thursday,AMC Evanston 12,CT,7:55pm,142986966,2026-05-07T19:09:30.627525+00:00,2026-05-08T07:43:20.864400+00:00,45.49,382,2,0.0052,20,0.0524,18,10.0
2026-05-08,Mortal Kombat II,2026-05-08,Friday,AMC Festival Plaza 16,CT,9:00pm,142058933,2026-05-07T19:09:56.145679+00:00,2026-05-09T08:03:39.885311+00:00,1550.06,218,6,0.0275,35,0.1606,29,5.8333
2026-05-08,Mortal Kombat II,2026-05-08,Friday,AMC Festival Plaza 16,CT,6:00pm,142882542,2026-05-07T19:09:56.145679+00:00,2026-05-09T08:03:39.885311+00:00,1370.06,218,3,0.0138,41,0.1881,38,13.6667
2026-05-08,Mortal Kombat II,2026-05-08,Friday,AMC Festival Plaza 16,CT,10:00pm,142058883,2026-05-07T19:09:56.145679+00:00,2026-05-09T08:03:39.885311+00:00,1610.06,186,16,0.086,33,0.1774,17,2.0625
2026-05-08,Mortal Kombat II,2026-05-08,Friday,AMC Festival Plaza 16,CT,8:00pm,142854190,2026-05-07T19:09:56.145679+00:00,2026-05-09T08:03:39.885311+00:00,1490.06,190,3,0.0158,32,0.1684,29,10.6667
2026-05-08,Mortal Kombat II,2026-05-08,Friday,AMC Festival Plaza 16,CT,7:00pm,142058882,2026-05-07T19:09:56.145679+00:00,2026-05-09T08:03:39.885311+00:00,1430.06,186,20,0.1075,47,0.2527,27,2.35
2026-05-08,Mortal Kombat II,2026-05-09,Saturday,AMC Fitchburg 18,CT,10:30pm,142080942,2026-05-07T19:10:58.683453+00:00,2026-05-10T08:02:28.851717+00:00,3079.02,336,9,0.0268,19,0.0565,10,2.1111
2026-05-08,Mortal Kombat II,2026-05-09,Saturday,AMC Fitchburg 18,CT,7:30pm,142080941,2026-05-07T19:10:58.683453+00:00,2026-05-10T08:02:28.851717+00:00,2899.02,336,1,0.003,25,0.0744,24,25.0
2026-05-08,Mortal Kombat II,2026-05-09,Saturday,AMC Fitchburg 18,CT,9:45pm,142934093,2026-05-07T19:10:58.683453+00:00,2026-05-10T08:02:28.851717+00:00,3034.02,61,1,0.0164,14,0.2295,13,14.0
2026-05-08,Mortal Kombat II,2026-05-09,Saturday,AMC Fitchburg 18,CT,8:30pm,142080856,2026-05-07T19:10:58.683453+00:00,2026-05-10T08:02:28.851717+00:00,2959.02,53,6,0.1132,25,0.4717,19,4.1667
2026-05-08,Mortal Kombat II,2026-05-09,Saturday,AMC Fitchburg 18,CT,6:50pm,142934092,2026-05-07T19:10:58.683453+00:00,2026-05-10T08:02:28.851717+00:00,2859.02,61,1,0.0164,14,0.2295,13,14.0
2026-05-08,Mortal Kombat II,2026-05-09,Saturday,AMC Fitchburg 18,CT,5:30pm,142080986,2026-05-07T19:10:58.683453+00:00,2026-05-10T08:02:28.851717+00:00,2779.02,47,0,0.0,16,0.3404,16,
2026-05-08,Mortal Kombat II,2026-05-10,Sunday,AMC Galaxy 16,CT,10:25pm,142912836,2026-05-07T19:11:29.799908+00:00,2026-05-11T08:00:54.550943+00:00,4513.5,303,0,0.0,2,0.0066,2,
2026-05-08,Mortal Kombat II,2026-05-10,Sunday,AMC Galaxy 16,CT,7:15pm,142912831,2026-05-07T19:11:29.799908+00:00,2026-05-11T08:00:54.550943+00:00,4323.5,303,0,0.0,3,0.0099,3,
2026-05-08,Mortal Kombat II,2026-05-10,Sunday,AMC Galaxy 16,CT,9:55pm,142912900,2026-05-07T19:11:29.799908+00:00,2026-05-11T08:00:54.550943+00:00,4483.5,141,0,0.0,2,0.0142,2,
2026-05-08,Mortal Kombat II,2026-05-10,Sunday,AMC Galaxy 16,CT,9:25pm,142912851,2026-05-07T19:11:29.799908+00:00,2026-05-11T08:00:54.550943+00:00,4453.5,280,0,0.0,0,0.0,0,
2026-05-08,Mortal Kombat II,2026-05-10,Sunday,AMC Galaxy 16,CT,6:45pm,142912751,2026-05-07T19:11:29.799908+00:00,2026-05-11T08:00:54.550943+00:00,4293.5,141,0,0.0,0,0.0,0,
2026-05-08,Mortal Kombat II,2026-05-10,Sunday,AMC Galaxy 16,CT,6:15pm,142912848,2026-05-07T19:11:29.799908+00:00,2026-05-11T08:00:54.550943+00:00,4263.5,280,0,0.0,18,0.0643,18,
2026-05-08,Mortal Kombat II,2026-05-08,Friday,AMC Fitchburg 18,CT,10:30pm,142080946,2026-05-07T19:12:30.299304+00:00,2026-05-09T08:03:42.944384+00:00,1637.5,336,4,0.0119,22,0.0655,18,5.5
2026-05-08,Mortal Kombat II,2026-05-08,Friday,AMC Fitchburg 18,CT,7:30pm,142080945,2026-05-07T19:12:30.299304+00:00,2026-05-09T08:03:42.944384+00:00,1457.5,336,42,0.125,76,0.2262,34,1.8095
2026-05-08,Mortal Kombat II,2026-05-08,Friday,AMC Fitchburg 18,CT,9:30pm,142934098,2026-05-07T19:12:30.299304+00:00,2026-05-09T08:03:42.944384+00:00,1577.5,61,2,0.0328,28,0.459,26,14.0
2026-05-08,Mortal Kombat II,2026-05-08,Friday,AMC Fitchburg 18,CT,8:30pm,142080855,2026-05-07T19:12:30.299304+00:00,2026-05-09T08:03:42.944384+00:00,1517.5,53,2,0.0377,14,0.2642,12,7.0
2026-05-08,Mortal Kombat II,2026-05-08,Friday,AMC Fitchburg 18,CT,5:30pm,142080984,2026-05-07T19:12:30.299304+00:00,2026-05-09T08:03:42.944384+00:00,1337.5,47,3,0.0638,8,0.1702,5,2.6667
2026-05-08,Mortal Kombat II,2026-05-09,Saturday,AMC Galaxy 16,CT,10:25pm,142911507,2026-05-07T19:12:57.323139+00:00,2026-05-10T08:02:49.101025+00:00,3072.04,303,0,0.0,13,0.0429,13,
2026-05-08,Mortal Kombat II,2026-05-09,Saturday,AMC Galaxy 16,CT,7:15pm,142211227,2026-05-07T19:12:57.323139+00:00,2026-05-10T08:02:49.101025+00:00,2882.04,303,6,0.0198,40,0.132,34,6.6667
2026-05-08,Mortal Kombat II,2026-05-09,Saturday,AMC Galaxy 16,CT,9:55pm,142911527,2026-05-07T19:12:57.323139+00:00,2026-05-10T08:02:49.101025+00:00,3042.04,141,0,0.0,6,0.0426,6,
2026-05-08,Mortal Kombat II,2026-05-09,Saturday,AMC Galaxy 16,CT,9:25pm,142911513,2026-05-07T19:12:57.323139+00:00,2026-05-10T08:02:49.101025+00:00,3012.04,280,5,0.0179,20,0.0714,15,4.0
2026-05-08,Mortal Kombat II,2026-05-09,Saturday,AMC Galaxy 16,CT,6:45pm,142911485,2026-05-07T19:12:57.323139+00:00,2026-05-10T08:02:49.101025+00:00,2852.04,141,0,0.0,13,0.0922,13,
2026-05-08,Mortal Kombat II,2026-05-09,Saturday,AMC Galaxy 16,CT,6:15pm,142911510,2026-05-07T19:12:57.323139+00:00,2026-05-10T08:02:49.101025+00:00,2822.04,280,0,0.0,9,0.0321,9,
2026-05-08,Mortal Kombat II,2026-05-10,Sunday,AMC Grand Prairie 18,CT,10:00pm,142059531,2026-05-07T19:13:28.503170+00:00,2026-05-11T08:01:07.417596+00:00,4486.52,331,2,0.006,14,0.0423,12,7.0
2026-05-08,Mortal Kombat II,2026-05-10,Sunday,AMC Grand Prairie 18,CT,7:00pm,142059532,2026-05-07T19:13:28.503170+00:00,2026-05-11T08:01:07.417596+00:00,4306.52,331,0,0.0,20,0.0604,20,
2026-05-08,Mortal Kombat II,2026-05-10,Sunday,AMC Grand Prairie 18,CT,9:30pm,142941021,2026-05-07T19:13:28.503170+00:00,2026-05-11T08:01:07.417596+00:00,4456.52,257,0,0.0,0,0.0,0,
2026-05-08,Mortal Kombat II,2026-05-10,Sunday,AMC Grand Prairie 18,CT,9:00pm,142059544,2026-05-07T19:13:28.503170+00:00,2026-05-11T08:01:07.417596+00:00,4426.52,350,0,0.0,3,0.0086,3,
2026-05-08,Mortal Kombat II,2026-05-10,Sunday,AMC Grand Prairie 18,CT,8:00pm,142941109,2026-05-07T19:13:28.503170+00:00,2026-05-11T08:01:07.417596+00:00,4366.52,273,0,0.0,18,0.0659,18,
2026-05-08,Mortal Kombat II,2026-05-10,Sunday,AMC Grand Prairie 18,CT,6:00pm,142059545,2026-05-07T19:13:28.503170+00:00,2026-05-11T08:01:07.417596+00:00,4246.52,350,0,0.0,20,0.0571,20,
2026-05-08,Mortal Kombat II,2026-05-07,Thursday,AMC Fitchburg 18,CT,8:30pm,142080800,2026-05-07T19:14:02.427328+00:00,2026-05-08T07:43:43.666703+00:00,75.96,63,7,0.1111,11,0.1746,4,1.5714
2026-05-08,Mortal Kombat II,2026-05-08,Friday,AMC Galaxy 16,CT,10:25pm,142912832,2026-05-07T19:14:26.254206+00:00,2026-05-09T08:03:52.092295+00:00,1630.56,303,0,0.0,22,0.0726,22,
2026-05-08,Mortal Kombat II,2026-05-08,Friday,AMC Galaxy 16,CT,7:15pm,142211214,2026-05-07T19:14:26.254206+00:00,2026-05-09T08:03:52.092295+00:00,1440.56,303,13,0.0429,41,0.1353,28,3.1538
2026-05-08,Mortal Kombat II,2026-05-08,Friday,AMC Galaxy 16,CT,9:55pm,142912905,2026-05-07T19:14:26.254206+00:00,2026-05-09T08:03:52.092295+00:00,1600.56,141,0,0.0,5,0.0355,5,
2026-05-08,Mortal Kombat II,2026-05-08,Friday,AMC Galaxy 16,CT,9:25pm,142912855,2026-05-07T19:14:26.254206+00:00,2026-05-09T08:03:52.092295+00:00,1570.56,280,0,0.0,7,0.025,7,
2026-05-08,Mortal Kombat II,2026-05-08,Friday,AMC Galaxy 16,CT,6:45pm,142912745,2026-05-07T19:14:26.254206+00:00,2026-05-09T08:03:52.092295+00:00,1410.56,141,0,0.0,11,0.078,11,
2026-05-08,Mortal Kombat II,2026-05-08,Friday,AMC Galaxy 16,CT,6:15pm,142912852,2026-05-07T19:14:26.254206+00:00,2026-05-09T08:03:52.092295+00:00,1380.56,280,0,0.0,4,0.0143,4,
2026-05-08,Mortal Kombat II,2026-05-09,Saturday,AMC Grand Prairie 18,CT,10:00pm,142059527,2026-05-07T19:15:00.796668+00:00,2026-05-10T08:02:54.490572+00:00,3044.99,331,0,0.0,21,0.0634,21,
2026-05-08,Mortal Kombat II,2026-05-09,Saturday,AMC Grand Prairie 18,CT,7:00pm,142059528,2026-05-07T19:15:00.796668+00:00,2026-05-10T08:02:54.490572+00:00,2864.99,331,13,0.0393,73,0.2205,60,5.6154
2026-05-08,Mortal Kombat II,2026-05-09,Saturday,AMC Grand Prairie 18,CT,9:30pm,142941020,2026-05-07T19:15:00.796668+00:00,2026-05-10T08:02:54.490572+00:00,3014.99,257,0,0.0,2,0.0078,2,
2026-05-08,Mortal Kombat II,2026-05-09,Saturday,AMC Grand Prairie 18,CT,9:00pm,142059547,2026-05-07T19:15:00.796668+00:00,2026-05-10T08:02:54.490572+00:00,2984.99,350,0,0.0,5,0.0143,5,
2026-05-08,Mortal Kombat II,2026-05-09,Saturday,AMC Grand Prairie 18,CT,8:00pm,142941107,2026-05-07T19:15:00.796668+00:00,2026-05-10T08:02:54.490572+00:00,2924.99,273,0,0.0,13,0.0476,13,
2026-05-08,Mortal Kombat II,2026-05-09,Saturday,AMC Grand Prairie 18,CT,6:00pm,142059548,2026-05-07T19:15:00.796668+00:00,2026-05-10T08:02:54.490572+00:00,2804.99,350,0,0.0,20,0.0571,20,
2026-05-08,Mortal Kombat II,2026-05-09,Saturday,AMC Grand Prairie 18,CT,5:00pm,142941106,2026-05-07T19:15:00.796668+00:00,2026-05-10T08:02:54.490572+00:00,2744.99,273,0,0.0,19,0.0696,19,
2026-05-08,Mortal Kombat II,2026-05-10,Sunday,AMC Hammond Palace 10,CT,7:30pm,142212618,2026-05-07T19:15:37.770205+00:00,2026-05-11T08:01:14.805179+00:00,4334.37,108,0,0.0,34,0.3148,34,
2026-05-08,Mortal Kombat II,2026-05-10,Sunday,AMC Hammond Palace 10,CT,9:00pm,142933731,2026-05-07T19:15:37.770205+00:00,2026-05-11T08:01:14.805179+00:00,4424.37,48,0,0.0,21,0.4375,21,
2026-05-08,Mortal Kombat II,2026-05-10,Sunday,AMC Hammond Palace 10,CT,6:00pm,142212657,2026-05-07T19:15:37.770205+00:00,2026-05-11T08:01:14.805179+00:00,4244.37,48,0,0.0,28,0.5833,28,
2026-05-08,Mortal Kombat II,2026-05-07,Thursday,AMC Galaxy 16,CT,10:25pm,142731263,2026-05-07T19:16:03.286078+00:00,2026-05-08T07:43:44.025153+00:00,188.95,303,4,0.0132,12,0.0396,8,3.0
2026-05-08,Mortal Kombat II,2026-05-07,Thursday,AMC Galaxy 16,CT,9:20pm,142731262,2026-05-07T19:16:03.286078+00:00,2026-05-08T07:43:44.025153+00:00,123.95,417,0,0.0,5,0.012,5,
2026-05-08,Mortal Kombat II,2026-05-08,Friday,AMC Grand Prairie 18,CT,10:00pm,142059523,2026-05-07T19:16:30.276035+00:00,2026-05-09T08:04:15.981529+00:00,1603.5,331,0,0.0,39,0.1178,39,
2026-05-08,Mortal Kombat II,2026-05-08,Friday,AMC Grand Prairie 18,CT,7:00pm,142059524,2026-05-07T19:16:30.276035+00:00,2026-05-09T08:04:15.981529+00:00,1423.5,331,38,0.1148,118,0.3565,80,3.1053
2026-05-08,Mortal Kombat II,2026-05-08,Friday,AMC Grand Prairie 18,CT,9:30pm,142931055,2026-05-07T19:16:30.276035+00:00,2026-05-09T08:04:15.981529+00:00,1573.5,257,0,0.0,3,0.0117,3,
2026-05-08,Mortal Kombat II,2026-05-08,Friday,AMC Grand Prairie 18,CT,9:00pm,142059550,2026-05-07T19:16:30.276035+00:00,2026-05-09T08:04:15.981529+00:00,1543.5,350,0,0.0,30,0.0857,30,
2026-05-08,Mortal Kombat II,2026-05-08,Friday,AMC Grand Prairie 18,CT,8:00pm,142931098,2026-05-07T19:16:30.276035+00:00,2026-05-09T08:04:15.981529+00:00,1483.5,273,0,0.0,19,0.0696,19,
