weekend_of,run_id,snapshot_time,snapshot_bucket,show_date,day_of_week,theatre_name,theatre_city,timezone,movie_title,showtime,showtime_id,minutes_until_showtime,auditorium_name,auditorium_type,total_seats,reserved_seats,available_seats,occupancy_pct,delta_reserved_since_previous,amc_seat_map_url,notes
2026-08-14,20260813-141111-648e68,2026-08-13T18:47:42.000024+00:00,2026-08-13T18:00Z,2026-08-15,Saturday,AMC Methuen 20,Boston,ET,PAW Patrol: The Dino Movie,10:30am,146104420,2623,,Spanish Language Dubbed with No Subtitles,50,0,50,0,0,https://www.amctheatres.com/showtimes/146104420/seats,Spanish Language Dubbed with No Subtitles @ 10:30am (saved link); showtime_window=sat-sun-10-23-v1
2026-08-14,20260813-141111-648e68,2026-08-13T18:47:42.000024+00:00,2026-08-13T18:00Z,2026-08-15,Saturday,AMC Methuen 20,Boston,ET,The End of Oak Street,12:40pm,145218516,2753,,IMAX with Laser at AMC,204,25,179,12.3,0,https://www.amctheatres.com/showtimes/145218516/seats,IMAX with Laser at AMC @ 12:40pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-14,20260813-141111-648e68,2026-08-13T18:47:42.000024+00:00,2026-08-13T18:00Z,2026-08-15,Saturday,AMC Methuen 20,Boston,ET,The End of Oak Street,10:00am,145218515,2593,,IMAX with Laser at AMC,204,16,188,7.8,0,https://www.amctheatres.com/showtimes/145218515/seats,IMAX with Laser at AMC @ 10:00am (saved link); showtime_window=sat-sun-10-23-v1
2026-08-14,20260813-141111-648e68,2026-08-13T18:47:42.000024+00:00,2026-08-13T18:00Z,2026-08-15,Saturday,AMC Methuen 20,Boston,ET,The End of Oak Street,9:30pm,146104230,3283,,Laser at AMC,81,1,80,1.2,0,https://www.amctheatres.com/showtimes/146104230/seats,Laser at AMC @ 9:30pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-14,20260813-141111-648e68,2026-08-13T18:47:42.000024+00:00,2026-08-13T18:00Z,2026-08-15,Saturday,AMC Methuen 20,Boston,ET,The End of Oak Street,4:30pm,145218180,2983,,Laser at AMC,135,15,120,11.1,-2,https://www.amctheatres.com/showtimes/145218180/seats,Laser at AMC @ 4:30pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-14,20260813-141111-648e68,2026-08-13T18:47:42.000024+00:00,2026-08-13T18:00Z,2026-08-15,Saturday,AMC Methuen 20,Boston,ET,The End of Oak Street,1:45pm,145218181,2818,,Laser at AMC,135,11,124,8.1,0,https://www.amctheatres.com/showtimes/145218181/seats,Laser at AMC @ 1:45pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-14,20260813-141111-648e68,2026-08-13T18:47:42.000024+00:00,2026-08-13T18:00Z,2026-08-15,Saturday,AMC Methuen 20,Boston,ET,The End of Oak Street,11:00am,145218182,2653,,Laser at AMC,135,17,118,12.6,2,https://www.amctheatres.com/showtimes/145218182/seats,Laser at AMC @ 11:00am (saved link); showtime_window=sat-sun-10-23-v1
2026-08-14,20260813-141111-648e68,2026-08-13T18:48:13.678886+00:00,2026-08-13T18:00Z,2026-08-14,Friday,AMC Methuen 20,Boston,ET,PAW Patrol: The Dino Movie,6:00pm,145218342,1632,,Laser at AMC,81,11,70,13.6,0,https://www.amctheatres.com/showtimes/145218342/seats,Laser at AMC @ 6:00pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-14,20260813-141111-648e68,2026-08-13T18:48:13.678886+00:00,2026-08-13T18:00Z,2026-08-14,Friday,AMC Methuen 20,Boston,ET,The End of Oak Street,7:15pm,145218513,1707,,IMAX with Laser at AMC,204,40,164,19.6,1,https://www.amctheatres.com/showtimes/145218513/seats,IMAX with Laser at AMC @ 7:15pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-14,20260813-141111-648e68,2026-08-13T18:48:13.678886+00:00,2026-08-13T18:00Z,2026-08-14,Friday,AMC Methuen 20,Boston,ET,The End of Oak Street,10:30pm,146104209,1902,,Laser at AMC,81,1,80,1.2,0,https://www.amctheatres.com/showtimes/146104209/seats,Laser at AMC @ 10:30pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-14,20260813-141111-648e68,2026-08-13T18:48:13.678886+00:00,2026-08-13T18:00Z,2026-08-14,Friday,AMC Methuen 20,Boston,ET,The End of Oak Street,9:00pm,145218173,1812,,Laser at AMC,135,9,126,6.7,0,https://www.amctheatres.com/showtimes/145218173/seats,Laser at AMC @ 9:00pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-14,20260813-141111-648e68,2026-08-13T18:48:13.678886+00:00,2026-08-13T18:00Z,2026-08-14,Friday,AMC Methuen 20,Boston,ET,The End of Oak Street,6:15pm,145218174,1647,,Laser at AMC,135,11,124,8.1,0,https://www.amctheatres.com/showtimes/145218174/seats,Laser at AMC @ 6:15pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-14,20260813-141111-648e68,2026-08-13T18:48:05.851730+00:00,2026-08-13T18:00Z,2026-08-16,Sunday,AMC Carolina Pavilion 22,Charlotte,ET,PAW Patrol: The Dino Movie,7:00pm,145249331,4572,,,46,0,46,0,,https://www.amctheatres.com/showtimes/145249331/seats,Unknown format @ 7:00pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-14,20260813-141111-648e68,2026-08-13T18:48:05.851730+00:00,2026-08-13T18:00Z,2026-08-16,Sunday,AMC Carolina Pavilion 22,Charlotte,ET,PAW Patrol: The Dino Movie,4:25pm,145249332,4417,,,46,3,43,6.5,,https://www.amctheatres.com/showtimes/145249332/seats,Unknown format @ 4:25pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-14,20260813-141111-648e68,2026-08-13T18:48:05.851730+00:00,2026-08-13T18:00Z,2026-08-16,Sunday,AMC Carolina Pavilion 22,Charlotte,ET,PAW Patrol: The Dino Movie,4:00pm,146014493,4392,,Spanish Language Dubbed with No Subtitles,42,0,42,0,0,https://www.amctheatres.com/showtimes/146014493/seats,Spanish Language Dubbed with No Subtitles @ 4:00pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-14,20260813-141111-648e68,2026-08-13T18:48:05.851730+00:00,2026-08-13T18:00Z,2026-08-16,Sunday,AMC Carolina Pavilion 22,Charlotte,ET,PAW Patrol: The Dino Movie,1:50pm,145249333,4262,,,46,15,31,32.6,,https://www.amctheatres.com/showtimes/145249333/seats,Unknown format @ 1:50pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-14,20260813-141111-648e68,2026-08-13T18:48:05.851730+00:00,2026-08-13T18:00Z,2026-08-16,Sunday,AMC Carolina Pavilion 22,Charlotte,ET,PAW Patrol: The Dino Movie,11:15am,145249334,4107,,,46,21,25,45.7,,https://www.amctheatres.com/showtimes/145249334/seats,Unknown format @ 11:15am (saved link); showtime_window=sat-sun-10-23-v1
2026-08-14,20260813-141111-648e68,2026-08-13T18:48:05.851730+00:00,2026-08-13T18:00Z,2026-08-16,Sunday,AMC Carolina Pavilion 22,Charlotte,ET,PAW Patrol: The Dino Movie,10:15am,146014416,4047,,,88,14,74,15.9,,https://www.amctheatres.com/showtimes/146014416/seats,Unknown format @ 10:15am (saved link); showtime_window=sat-sun-10-23-v1
2026-08-14,20260813-141111-648e68,2026-08-13T18:48:05.851730+00:00,2026-08-13T18:00Z,2026-08-16,Sunday,AMC Carolina Pavilion 22,Charlotte,ET,The End of Oak Street,10:30pm,145249380,4782,,,73,1,72,1.4,,https://www.amctheatres.com/showtimes/145249380/seats,Unknown format @ 10:30pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-14,20260813-141111-648e68,2026-08-13T18:48:05.851730+00:00,2026-08-13T18:00Z,2026-08-16,Sunday,AMC Carolina Pavilion 22,Charlotte,ET,The End of Oak Street,7:40pm,145249379,4612,,,73,1,72,1.4,,https://www.amctheatres.com/showtimes/145249379/seats,Unknown format @ 7:40pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-14,20260813-141111-648e68,2026-08-13T18:48:05.851730+00:00,2026-08-13T18:00Z,2026-08-16,Sunday,AMC Carolina Pavilion 22,Charlotte,ET,The End of Oak Street,5:00pm,145249381,4452,,,73,1,72,1.4,,https://www.amctheatres.com/showtimes/145249381/seats,Unknown format @ 5:00pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-14,20260813-141111-648e68,2026-08-13T18:48:05.851730+00:00,2026-08-13T18:00Z,2026-08-16,Sunday,AMC Carolina Pavilion 22,Charlotte,ET,The End of Oak Street,2:10pm,145249382,4282,,,73,11,62,15.1,,https://www.amctheatres.com/showtimes/145249382/seats,Unknown format @ 2:10pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-14,20260813-141111-648e68,2026-08-13T18:48:05.851730+00:00,2026-08-13T18:00Z,2026-08-16,Sunday,AMC Carolina Pavilion 22,Charlotte,ET,The End of Oak Street,11:30am,145249383,4122,,,73,5,68,6.8,,https://www.amctheatres.com/showtimes/145249383/seats,Unknown format @ 11:30am (saved link); showtime_window=sat-sun-10-23-v1
2026-08-14,20260813-141111-648e68,2026-08-13T18:48:05.851730+00:00,2026-08-13T18:00Z,2026-08-16,Sunday,AMC Carolina Pavilion 22,Charlotte,ET,The End of Oak Street,10:30am,146014495,4062,,,42,4,38,9.5,,https://www.amctheatres.com/showtimes/146014495/seats,Unknown format @ 10:30am (saved link); showtime_window=sat-sun-10-23-v1
2026-08-14,20260813-141111-648e68,2026-08-13T18:48:05.851730+00:00,2026-08-13T18:00Z,2026-08-16,Sunday,AMC Carolina Pavilion 22,Charlotte,ET,The End of Oak Street,10:10am,146014429,4042,,,46,13,33,28.3,,https://www.amctheatres.com/showtimes/146014429/seats,Unknown format @ 10:10am (saved link); showtime_window=sat-sun-10-23-v1
2026-08-14,20260813-141111-648e68,2026-08-13T18:48:40.709398+00:00,2026-08-13T18:00Z,2026-08-14,Friday,AMC Carolina Pavilion 22,Charlotte,ET,PAW Patrol: The Dino Movie,7:00pm,145249339,1692,,,46,19,27,41.3,,https://www.amctheatres.com/showtimes/145249339/seats,Unknown format @ 7:00pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-14,20260813-141111-648e68,2026-08-13T18:48:40.709398+00:00,2026-08-13T18:00Z,2026-08-14,Friday,AMC Carolina Pavilion 22,Charlotte,ET,The End of Oak Street,10:30pm,145249370,1902,,,73,4,69,5.5,,https://www.amctheatres.com/showtimes/145249370/seats,Unknown format @ 10:30pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-14,20260813-141111-648e68,2026-08-13T18:48:40.709398+00:00,2026-08-13T18:00Z,2026-08-14,Friday,AMC Carolina Pavilion 22,Charlotte,ET,The End of Oak Street,7:40pm,145249369,1732,,,73,28,45,38.4,,https://www.amctheatres.com/showtimes/145249369/seats,Unknown format @ 7:40pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-14,20260813-141111-648e68,2026-08-13T18:48:40.709398+00:00,2026-08-13T18:00Z,2026-08-14,Friday,AMC Carolina Pavilion 22,Charlotte,ET,The End of Oak Street,6:00pm,146014516,1632,,,36,5,31,13.9,,https://www.amctheatres.com/showtimes/146014516/seats,Unknown format @ 6:00pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-14,20260813-141111-648e68,2026-08-13T18:48:40.709398+00:00,2026-08-13T18:00Z,2026-08-14,Friday,AMC Carolina Pavilion 22,Charlotte,ET,The End of Oak Street,5:00pm,145249371,1572,,,73,4,69,5.5,,https://www.amctheatres.com/showtimes/145249371/seats,Unknown format @ 5:00pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-14,20260813-141111-648e68,2026-08-13T18:48:29.609784+00:00,2026-08-13T18:00Z,2026-08-16,Sunday,AMC Concord Mills 24,Charlotte,ET,PAW Patrol: The Dino Movie,10:10pm,145970437,4762,,Laser at AMC,43,0,43,0,0,https://www.amctheatres.com/showtimes/145970437/seats,Laser at AMC @ 10:10pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-14,20260813-141111-648e68,2026-08-13T18:48:29.609784+00:00,2026-08-13T18:00Z,2026-08-16,Sunday,AMC Concord Mills 24,Charlotte,ET,PAW Patrol: The Dino Movie,6:45pm,145127626,4557,,Laser at AMC,63,3,60,4.8,0,https://www.amctheatres.com/showtimes/145127626/seats,Laser at AMC @ 6:45pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-14,20260813-141111-648e68,2026-08-13T18:48:29.609784+00:00,2026-08-13T18:00Z,2026-08-16,Sunday,AMC Concord Mills 24,Charlotte,ET,PAW Patrol: The Dino Movie,5:15pm,145970466,4467,,Laser at AMC,44,0,44,0,0,https://www.amctheatres.com/showtimes/145970466/seats,Laser at AMC @ 5:15pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-14,20260813-141111-648e68,2026-08-13T18:48:29.609784+00:00,2026-08-13T18:00Z,2026-08-16,Sunday,AMC Concord Mills 24,Charlotte,ET,PAW Patrol: The Dino Movie,4:00pm,145127627,4392,,Laser at AMC,63,11,52,17.5,0,https://www.amctheatres.com/showtimes/145127627/seats,Laser at AMC @ 4:00pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-14,20260813-141111-648e68,2026-08-13T18:48:29.609784+00:00,2026-08-13T18:00Z,2026-08-16,Sunday,AMC Concord Mills 24,Charlotte,ET,PAW Patrol: The Dino Movie,1:30pm,145127628,4242,,Laser at AMC,63,13,50,20.6,0,https://www.amctheatres.com/showtimes/145127628/seats,Laser at AMC @ 1:30pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-14,20260813-141111-648e68,2026-08-13T18:48:29.609784+00:00,2026-08-13T18:00Z,2026-08-16,Sunday,AMC Concord Mills 24,Charlotte,ET,PAW Patrol: The Dino Movie,12:30pm,145127736,4182,,Laser at AMC,83,32,51,38.6,0,https://www.amctheatres.com/showtimes/145127736/seats,Laser at AMC @ 12:30pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-14,20260813-141111-648e68,2026-08-13T18:48:29.609784+00:00,2026-08-13T18:00Z,2026-08-16,Sunday,AMC Concord Mills 24,Charlotte,ET,PAW Patrol: The Dino Movie,10:00am,145970419,4032,,Laser at AMC,83,0,83,0,0,https://www.amctheatres.com/showtimes/145970419/seats,Laser at AMC @ 10:00am (saved link); showtime_window=sat-sun-10-23-v1
2026-08-14,20260813-141111-648e68,2026-08-13T18:48:29.609784+00:00,2026-08-13T18:00Z,2026-08-16,Sunday,AMC Concord Mills 24,Charlotte,ET,PAW Patrol: The Dino Movie,5:00pm,145165209,4452,,Spanish Language Dubbed with No Subtitles,43,19,24,44.2,0,https://www.amctheatres.com/showtimes/145165209/seats,Spanish Language Dubbed with No Subtitles @ 5:00pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-14,20260813-141111-648e68,2026-08-13T18:48:29.609784+00:00,2026-08-13T18:00Z,2026-08-16,Sunday,AMC Concord Mills 24,Charlotte,ET,PAW Patrol: The Dino Movie,2:45pm,145970465,4317,,Spanish Language Dubbed with No Subtitles,44,0,44,0,0,https://www.amctheatres.com/showtimes/145970465/seats,Spanish Language Dubbed with No Subtitles @ 2:45pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-14,20260813-141111-648e68,2026-08-13T18:48:29.609784+00:00,2026-08-13T18:00Z,2026-08-16,Sunday,AMC Concord Mills 24,Charlotte,ET,The End of Oak Street,9:15pm,145127708,4707,,Laser at AMC,124,0,124,0,0,https://www.amctheatres.com/showtimes/145127708/seats,Laser at AMC @ 9:15pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-14,20260813-141111-648e68,2026-08-13T18:48:29.609784+00:00,2026-08-13T18:00Z,2026-08-16,Sunday,AMC Concord Mills 24,Charlotte,ET,The End of Oak Street,6:30pm,145127709,4542,,Laser at AMC,124,1,123,0.8,0,https://www.amctheatres.com/showtimes/145127709/seats,Laser at AMC @ 6:30pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-14,20260813-141111-648e68,2026-08-13T18:48:29.609784+00:00,2026-08-13T18:00Z,2026-08-16,Sunday,AMC Concord Mills 24,Charlotte,ET,The End of Oak Street,3:45pm,145127707,4377,,Laser at AMC,124,6,118,4.8,0,https://www.amctheatres.com/showtimes/145127707/seats,Laser at AMC @ 3:45pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-14,20260813-141111-648e68,2026-08-13T18:48:29.609784+00:00,2026-08-13T18:00Z,2026-08-16,Sunday,AMC Concord Mills 24,Charlotte,ET,The End of Oak Street,1:00pm,145127706,4212,,Laser at AMC,124,13,111,10.5,0,https://www.amctheatres.com/showtimes/145127706/seats,Laser at AMC @ 1:00pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-14,20260813-141111-648e68,2026-08-13T18:48:29.609784+00:00,2026-08-13T18:00Z,2026-08-16,Sunday,AMC Concord Mills 24,Charlotte,ET,The End of Oak Street,10:15am,145970459,4047,,Laser at AMC,124,0,124,0,0,https://www.amctheatres.com/showtimes/145970459/seats,Laser at AMC @ 10:15am (saved link); showtime_window=sat-sun-10-23-v1
2026-08-14,20260813-141111-648e68,2026-08-13T18:48:29.609784+00:00,2026-08-13T18:00Z,2026-08-16,Sunday,AMC Concord Mills 24,Charlotte,ET,The End of Oak Street,10:15pm,145127684,4767,,SCREENX at AMC,127,10,117,7.9,0,https://www.amctheatres.com/showtimes/145127684/seats,SCREENX at AMC @ 10:15pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-14,20260813-141111-648e68,2026-08-13T18:48:29.609784+00:00,2026-08-13T18:00Z,2026-08-16,Sunday,AMC Concord Mills 24,Charlotte,ET,The End of Oak Street,7:30pm,145127682,4602,,SCREENX at AMC,127,39,88,30.7,1,https://www.amctheatres.com/showtimes/145127682/seats,SCREENX at AMC @ 7:30pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-14,20260813-141111-648e68,2026-08-13T18:48:22.075690+00:00,2026-08-13T18:00Z,2026-08-15,Saturday,AMC Carolina Pavilion 22,Charlotte,ET,PAW Patrol: The Dino Movie,7:00pm,145249335,3132,,,46,0,46,0,,https://www.amctheatres.com/showtimes/145249335/seats,Unknown format @ 7:00pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-14,20260813-141111-648e68,2026-08-13T18:48:22.075690+00:00,2026-08-13T18:00Z,2026-08-15,Saturday,AMC Carolina Pavilion 22,Charlotte,ET,PAW Patrol: The Dino Movie,4:25pm,145249336,2977,,,46,14,32,30.4,,https://www.amctheatres.com/showtimes/145249336/seats,Unknown format @ 4:25pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-14,20260813-141111-648e68,2026-08-13T18:48:22.075690+00:00,2026-08-13T18:00Z,2026-08-15,Saturday,AMC Carolina Pavilion 22,Charlotte,ET,PAW Patrol: The Dino Movie,1:50pm,145249337,2822,,,46,19,27,41.3,,https://www.amctheatres.com/showtimes/145249337/seats,Unknown format @ 1:50pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-14,20260813-141111-648e68,2026-08-13T18:48:22.075690+00:00,2026-08-13T18:00Z,2026-08-15,Saturday,AMC Carolina Pavilion 22,Charlotte,ET,PAW Patrol: The Dino Movie,11:30am,146014480,2682,,Spanish Language Dubbed with No Subtitles,73,7,66,9.6,0,https://www.amctheatres.com/showtimes/146014480/seats,Spanish Language Dubbed with No Subtitles @ 11:30am (saved link); showtime_window=sat-sun-10-23-v1
2026-08-14,20260813-141111-648e68,2026-08-13T18:48:22.075690+00:00,2026-08-13T18:00Z,2026-08-15,Saturday,AMC Carolina Pavilion 22,Charlotte,ET,PAW Patrol: The Dino Movie,11:15am,145249338,2667,,,46,21,25,45.7,,https://www.amctheatres.com/showtimes/145249338/seats,Unknown format @ 11:15am (saved link); showtime_window=sat-sun-10-23-v1
2026-08-14,20260813-141111-648e68,2026-08-13T18:48:22.075690+00:00,2026-08-13T18:00Z,2026-08-15,Saturday,AMC Carolina Pavilion 22,Charlotte,ET,PAW Patrol: The Dino Movie,10:15am,146014420,2607,,,88,19,69,21.6,,https://www.amctheatres.com/showtimes/146014420/seats,Unknown format @ 10:15am (saved link); showtime_window=sat-sun-10-23-v1
2026-08-14,20260813-141111-648e68,2026-08-13T18:48:22.075690+00:00,2026-08-13T18:00Z,2026-08-15,Saturday,AMC Carolina Pavilion 22,Charlotte,ET,The End of Oak Street,10:30pm,145249375,3342,,,73,1,72,1.4,,https://www.amctheatres.com/showtimes/145249375/seats,Unknown format @ 10:30pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-14,20260813-141111-648e68,2026-08-13T18:48:22.075690+00:00,2026-08-13T18:00Z,2026-08-15,Saturday,AMC Carolina Pavilion 22,Charlotte,ET,The End of Oak Street,7:40pm,145249374,3172,,,73,11,62,15.1,,https://www.amctheatres.com/showtimes/145249374/seats,Unknown format @ 7:40pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-14,20260813-141111-648e68,2026-08-13T18:48:22.075690+00:00,2026-08-13T18:00Z,2026-08-15,Saturday,AMC Carolina Pavilion 22,Charlotte,ET,The End of Oak Street,6:00pm,146014512,3072,,,36,3,33,8.3,,https://www.amctheatres.com/showtimes/146014512/seats,Unknown format @ 6:00pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-14,20260813-141111-648e68,2026-08-13T18:48:22.075690+00:00,2026-08-13T18:00Z,2026-08-15,Saturday,AMC Carolina Pavilion 22,Charlotte,ET,The End of Oak Street,5:00pm,145249376,3012,,,73,8,65,11,,https://www.amctheatres.com/showtimes/145249376/seats,Unknown format @ 5:00pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-14,20260813-141111-648e68,2026-08-13T18:48:22.075690+00:00,2026-08-13T18:00Z,2026-08-15,Saturday,AMC Carolina Pavilion 22,Charlotte,ET,The End of Oak Street,2:10pm,145249377,2842,,,73,13,60,17.8,,https://www.amctheatres.com/showtimes/145249377/seats,Unknown format @ 2:10pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-14,20260813-141111-648e68,2026-08-13T18:48:22.075690+00:00,2026-08-13T18:00Z,2026-08-15,Saturday,AMC Carolina Pavilion 22,Charlotte,ET,The End of Oak Street,11:30am,145249378,2682,,,73,13,60,17.8,,https://www.amctheatres.com/showtimes/145249378/seats,Unknown format @ 11:30am (saved link); showtime_window=sat-sun-10-23-v1
2026-08-14,20260813-141111-648e68,2026-08-13T18:48:22.075690+00:00,2026-08-13T18:00Z,2026-08-15,Saturday,AMC Carolina Pavilion 22,Charlotte,ET,The End of Oak Street,10:10am,146014434,2602,,,46,10,36,21.7,,https://www.amctheatres.com/showtimes/146014434/seats,Unknown format @ 10:10am (saved link); showtime_window=sat-sun-10-23-v1
2026-08-14,20260813-141111-648e68,2026-08-13T18:49:13.359504+00:00,2026-08-13T18:00Z,2026-08-14,Friday,AMC Concord Mills 24,Charlotte,ET,PAW Patrol: The Dino Movie,11:00pm,145950785,1931,,Laser at AMC,40,0,40,0,0,https://www.amctheatres.com/showtimes/145950785/seats,Laser at AMC @ 11:00pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-14,20260813-141111-648e68,2026-08-13T18:49:13.359504+00:00,2026-08-13T18:00Z,2026-08-14,Friday,AMC Concord Mills 24,Charlotte,ET,PAW Patrol: The Dino Movie,6:45pm,145127620,1676,,Laser at AMC,63,30,33,47.6,-2,https://www.amctheatres.com/showtimes/145127620/seats,Laser at AMC @ 6:45pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-14,20260813-141111-648e68,2026-08-13T18:49:13.359504+00:00,2026-08-13T18:00Z,2026-08-14,Friday,AMC Concord Mills 24,Charlotte,ET,The End of Oak Street,9:15pm,145127715,1826,,Laser at AMC,124,7,117,5.6,0,https://www.amctheatres.com/showtimes/145127715/seats,Laser at AMC @ 9:15pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-14,20260813-141111-648e68,2026-08-13T18:49:13.359504+00:00,2026-08-13T18:00Z,2026-08-14,Friday,AMC Concord Mills 24,Charlotte,ET,The End of Oak Street,6:30pm,145127716,1661,,Laser at AMC,124,41,83,33.1,2,https://www.amctheatres.com/showtimes/145127716/seats,Laser at AMC @ 6:30pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-14,20260813-141111-648e68,2026-08-13T18:49:13.359504+00:00,2026-08-13T18:00Z,2026-08-14,Friday,AMC Concord Mills 24,Charlotte,ET,The End of Oak Street,10:15pm,145127670,1886,,SCREENX at AMC,127,51,76,40.2,2,https://www.amctheatres.com/showtimes/145127670/seats,SCREENX at AMC @ 10:15pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-14,20260813-141111-648e68,2026-08-13T18:49:13.359504+00:00,2026-08-13T18:00Z,2026-08-14,Friday,AMC Concord Mills 24,Charlotte,ET,The End of Oak Street,7:30pm,145127668,1721,,SCREENX at AMC,127,95,32,74.8,0,https://www.amctheatres.com/showtimes/145127668/seats,SCREENX at AMC @ 7:30pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-14,20260813-141111-648e68,2026-08-13T18:49:12.939051+00:00,2026-08-13T18:00Z,2026-08-16,Sunday,AMC Newport On The Levee 20,Cincinnati,ET,PAW Patrol: The Dino Movie,9:20pm,145961514,4711,,,81,0,81,0,,https://www.amctheatres.com/showtimes/145961514/seats,Unknown format @ 9:20pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-14,20260813-141111-648e68,2026-08-13T18:49:12.939051+00:00,2026-08-13T18:00Z,2026-08-16,Sunday,AMC Newport On The Levee 20,Cincinnati,ET,PAW Patrol: The Dino Movie,6:45pm,145163438,4556,,,81,0,81,0,,https://www.amctheatres.com/showtimes/145163438/seats,Unknown format @ 6:45pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-14,20260813-141111-648e68,2026-08-13T18:49:12.939051+00:00,2026-08-13T18:00Z,2026-08-16,Sunday,AMC Newport On The Levee 20,Cincinnati,ET,PAW Patrol: The Dino Movie,4:20pm,145163439,4411,,,81,0,81,0,,https://www.amctheatres.com/showtimes/145163439/seats,Unknown format @ 4:20pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-14,20260813-141111-648e68,2026-08-13T18:49:12.939051+00:00,2026-08-13T18:00Z,2026-08-16,Sunday,AMC Newport On The Levee 20,Cincinnati,ET,PAW Patrol: The Dino Movie,1:45pm,145163440,4256,,,81,0,81,0,,https://www.amctheatres.com/showtimes/145163440/seats,Unknown format @ 1:45pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-14,20260813-141111-648e68,2026-08-13T18:49:12.939051+00:00,2026-08-13T18:00Z,2026-08-16,Sunday,AMC Newport On The Levee 20,Cincinnati,ET,PAW Patrol: The Dino Movie,10:55am,145163442,4086,,,68,6,62,8.8,,https://www.amctheatres.com/showtimes/145163442/seats,Unknown format @ 10:55am (saved link); showtime_window=sat-sun-10-23-v1
2026-08-14,20260813-141111-648e68,2026-08-13T18:49:12.939051+00:00,2026-08-13T18:00Z,2026-08-16,Sunday,AMC Newport On The Levee 20,Cincinnati,ET,The End of Oak Street,10:25pm,145961143,4776,,,135,0,135,0,,https://www.amctheatres.com/showtimes/145961143/seats,Unknown format @ 10:25pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-14,20260813-141111-648e68,2026-08-13T18:49:12.939051+00:00,2026-08-13T18:00Z,2026-08-16,Sunday,AMC Newport On The Levee 20,Cincinnati,ET,The End of Oak Street,9:00pm,145148546,4691,,,179,0,179,0,,https://www.amctheatres.com/showtimes/145148546/seats,Unknown format @ 9:00pm (saved link); showtime_window=sat-sun-10-23-v1
